type,name,input_id,time,team,meas_id
QUEUE,ComputeScalar2,Sense1,3759047591000.0,MeetingInGeneral,Pride5_Sense1
START,ComputeScalar2,Sense1,3759047746200.0,MeetingInGeneral,Pride5_Sense1
STOP,Tokenize1,Pride5,3759047945500.0,MeetingInGeneral,Pride5_Sense1
QUEUE,Collect1,Pride5,3759048016300.0,MeetingInGeneral,Pride5_Sense1
START,Collect1,Pride5,3759048131300.0,MeetingInGeneral,Pride5_Sense1
STOP,ComputeScalar2,Sense1,3759048320100.0,MeetingInGeneral,Pride5_Sense1
STOP,Collect1,Pride5,3759105535600.0,MeetingInGeneral,Pride5_Sense1
QUEUE,ComputeScalar1,Pride5,3759105725900.0,MeetingInGeneral,Pride5_Sense1
QUEUE,ComputeScalar3,Pride5_Sense1,3759105809400.0,MeetingInGeneral,Pride5_Sense1
START,ComputeScalar1,Pride5,3759105860600.0,MeetingInGeneral,Pride5_Sense1
START,ComputeScalar3,Pride5_Sense1,3759105979300.0,MeetingInGeneral,Pride5_Sense1
STOP,ComputeScalar3,Pride5_Sense1,3759115484600.0,MeetingInGeneral,Pride5_Sense1
STOP,ComputeScalar1,Pride5,3759117127200.0,MeetingInGeneral,Pride5_Sense1
QUEUE,ComputeCosine,Pride5_Sense1,3759117437500.0,MeetingInGeneral,Pride5_Sense1
START,ComputeCosine,Pride5_Sense1,3759117609700.0,MeetingInGeneral,Pride5_Sense1
STOP,ComputeCosine,Pride5_Sense1,3759117788000.0,MeetingInGeneral,Pride5_Sense1
QUEUE,Tokenize1,Pride6,3763229205200.0,MeetingInGeneral,Pride6_Sense1
QUEUE,Tokenize2,Sense1,3763229505700.0,MeetingInGeneral,Pride6_Sense1
START,Tokenize1,Pride6,3763229719700.0,MeetingInGeneral,Pride6_Sense1
START,Tokenize2,Sense1,3763229980800.0,MeetingInGeneral,Pride6_Sense1
STOP,Tokenize2,Sense1,3763230739000.0,MeetingInGeneral,Pride6_Sense1
QUEUE,Collect2,Sense1,3763230839900.0,MeetingInGeneral,Pride6_Sense1
START,Collect2,Sense1,3763231029900.0,MeetingInGeneral,Pride6_Sense1
STOP,Collect2,Sense1,3763236099100.0,MeetingInGeneral,Pride6_Sense1
QUEUE,ComputeScalar2,Sense1,3763236354600.0,MeetingInGeneral,Pride6_Sense1
START,ComputeScalar2,Sense1,3763236522400.0,MeetingInGeneral,Pride6_Sense1
STOP,ComputeScalar2,Sense1,3763238736700.0,MeetingInGeneral,Pride6_Sense1
STOP,Tokenize1,Pride6,3763242798200.0,MeetingInGeneral,Pride6_Sense1
QUEUE,Collect1,Pride6,3763242939500.0,MeetingInGeneral,Pride6_Sense1
START,Collect1,Pride6,3763243086800.0,MeetingInGeneral,Pride6_Sense1
STOP,Collect1,Pride6,3763363609300.0,MeetingInGeneral,Pride6_Sense1
QUEUE,ComputeScalar1,Pride6,3763363756400.0,MeetingInGeneral,Pride6_Sense1
QUEUE,ComputeScalar3,Pride6_Sense1,3763363848200.0,MeetingInGeneral,Pride6_Sense1
START,ComputeScalar1,Pride6,3763363891500.0,MeetingInGeneral,Pride6_Sense1
START,ComputeScalar3,Pride6_Sense1,3763364064600.0,MeetingInGeneral,Pride6_Sense1
STOP,ComputeScalar1,Pride6,3763367145600.0,MeetingInGeneral,Pride6_Sense1
STOP,ComputeScalar3,Pride6_Sense1,3763367276400.0,MeetingInGeneral,Pride6_Sense1
QUEUE,ComputeCosine,Pride6_Sense1,3763367568800.0,MeetingInGeneral,Pride6_Sense1
START,ComputeCosine,Pride6_Sense1,3763367714500.0,MeetingInGeneral,Pride6_Sense1
STOP,ComputeCosine,Pride6_Sense1,3763367843000.0,MeetingInGeneral,Pride6_Sense1
QUEUE,Tokenize1,Pride1,3767420602700.0,MeetingInGeneral,Pride1_Sense2
QUEUE,Tokenize2,Sense2,3767420730700.0,MeetingInGeneral,Pride1_Sense2
START,Tokenize1,Pride1,3767420780900.0,MeetingInGeneral,Pride1_Sense2
