type,name,input_id,time,team,meas_id
QUEUE,ComputeScalar1,Pride1,102931304836600,LABPC18,Pride1_Sense4
STOP,Collect1,Pride1,102931305805500,LABPC18,Pride1_Sense4
START,ComputeScalar1,Pride1,102931306252200,LABPC18,Pride1_Sense4
STOP,ComputeScalar1,Pride1,102931307267300,LABPC18,Pride1_Sense4
QUEUE,Collect2,Sense4,102931337730000,LABPC18,Pride1_Sense4
STOP,Tokenize2,Sense4,102931338264400,LABPC18,Pride1_Sense4
QUEUE,ComputeScalar2,Sense4,102931338272400,LABPC18,Pride1_Sense4
QUEUE,ComputeScalar3,Pride1_Sense4,102931338699200,LABPC18,Pride1_Sense4
START,ComputeScalar2,Sense4,102931338713000,LABPC18,Pride1_Sense4
STOP,Collect2,Sense4,102931339160600,LABPC18,Pride1_Sense4
START,ComputeScalar3,Pride1_Sense4,102931339219400,LABPC18,Pride1_Sense4
QUEUE,ComputeCosine,Pride1_Sense4,102931340609700,LABPC18,Pride1_Sense4
STOP,ComputeScalar3,Pride1_Sense4,102931341104400,LABPC18,Pride1_Sense4
START,ComputeCosine,Pride1_Sense4,102931342434900,LABPC18,Pride1_Sense4
STOP,ComputeScalar2,Sense4,102931342427700,LABPC18,Pride1_Sense4
STOP,ComputeCosine,Pride1_Sense4,102931342835800,LABPC18,Pride1_Sense4
QUEUE,Tokenize1,Pride1,102931368829900,LABPC18,Pride1_Sense5
QUEUE,Tokenize2,Sense5,102931369285100,LABPC18,Pride1_Sense5
START,Tokenize1,Pride1,102931369296100,LABPC18,Pride1_Sense5
START,Tokenize2,Sense5,102931369717500,LABPC18,Pride1_Sense5
START,Collect1,Pride1,102931369792400,LABPC18,Pride1_Sense5
START,Collect2,Sense5,102931370120300,LABPC18,Pride1_Sense5
QUEUE,Collect1,Pride1,102931374105500,LABPC18,Pride1_Sense5
STOP,Tokenize1,Pride1,102931374587300,LABPC18,Pride1_Sense5
QUEUE,ComputeScalar1,Pride1,102931374598500,LABPC18,Pride1_Sense5
START,ComputeScalar1,Pride1,102931375126300,LABPC18,Pride1_Sense5
STOP,Collect1,Pride1,102931375119100,LABPC18,Pride1_Sense5
STOP,ComputeScalar1,Pride1,102931376230300,LABPC18,Pride1_Sense5
QUEUE,Collect2,Sense5,102931406093600,LABPC18,Pride1_Sense5
STOP,Tokenize2,Sense5,102931406791000,LABPC18,Pride1_Sense5
QUEUE,ComputeScalar2,Sense5,102931407388700,LABPC18,Pride1_Sense5
QUEUE,ComputeScalar3,Pride1_Sense5,102931407747800,LABPC18,Pride1_Sense5
START,ComputeScalar2,Sense5,102931407760700,LABPC18,Pride1_Sense5
STOP,Collect2,Sense5,102931408159600,LABPC18,Pride1_Sense5
START,ComputeScalar3,Pride1_Sense5,102931408177500,LABPC18,Pride1_Sense5
QUEUE,ComputeCosine,Pride1_Sense5,102931410195100,LABPC18,Pride1_Sense5
STOP,ComputeScalar3,Pride1_Sense5,102931410773400,LABPC18,Pride1_Sense5
STOP,ComputeScalar2,Sense5,102931412503600,LABPC18,Pride1_Sense5
START,ComputeCosine,Pride1_Sense5,102931412512500,LABPC18,Pride1_Sense5
STOP,ComputeCosine,Pride1_Sense5,102931412963800,LABPC18,Pride1_Sense5
QUEUE,Tokenize1,Pride1,102931460803700,LABPC18,Pride1_Sense6
QUEUE,Tokenize2,Sense6,102931461339700,LABPC18,Pride1_Sense6
START,Tokenize1,Pride1,102931461348500,LABPC18,Pride1_Sense6
START,Tokenize2,Sense6,102931461758400,LABPC18,Pride1_Sense6
START,Collect1,Pride1,102931461951300,LABPC18,Pride1_Sense6
START,Collect2,Sense6,102931462215700,LABPC18,Pride1_Sense6
QUEUE,Collect1,Pride1,102931467384100,LABPC18,Pride1_Sense6
QUEUE,ComputeScalar1,Pride1,102931467980500,LABPC18,Pride1_Sense6
STOP,Tokenize1,Pride1,102931467957200,LABPC18,Pride1_Sense6
START,ComputeScalar1,Pride1,102931468473200,LABPC18,Pride1_Sense6
STOP,Collect1,Pride1,102931468467800,LABPC18,Pride1_Sense6
STOP,ComputeScalar1,Pride1,102931469239100,LABPC18,Pride1_Sense6
QUEUE,Collect2,Sense6,102931518101800,LABPC18,Pride1_Sense6
STOP,Tokenize2,Sense6,102931518690600,LABPC18,Pride1_Sense6
QUEUE,ComputeScalar2,Sense6,102931523100800,LABPC18,Pride1_Sense6
QUEUE,ComputeScalar3,Pride1_Sense6,102931523579700,LABPC18,Pride1_Sense6
START,ComputeScalar2,Sense6,102931523590300,LABPC18,Pride1_Sense6
START,ComputeScalar3,Pride1_Sense6,102931524084300,LABPC18,Pride1_Sense6
STOP,Collect2,Sense6,102931524074400,LABPC18,Pride1_Sense6
QUEUE,ComputeCosine,Pride1_Sense6,102931526046200,LABPC18,Pride1_Sense6
STOP,ComputeScalar3,Pride1_Sense6,102931526710300,LABPC18,Pride1_Sense6
START,ComputeCosine,Pride1_Sense6,102931529972900,LABPC18,Pride1_Sense6
STOP,ComputeScalar2,Sense6,102931529965200,LABPC18,Pride1_Sense6
STOP,ComputeCosine,Pride1_Sense6,102931530517100,LABPC18,Pride1_Sense6
QUEUE,Tokenize1,Pride2,102931535355100,LABPC18,Pride2_Sense1
QUEUE,Tokenize2,Sense1,102931535733600,LABPC18,Pride2_Sense1
START,Tokenize1,Pride2,102931535739600,LABPC18,Pride2_Sense1
START,Tokenize2,Sense1,102931536158300,LABPC18,Pride2_Sense1
START,Collect1,Pride2,102931536230700,LABPC18,Pride2_Sense1
START,Collect2,Sense1,102931536538100,LABPC18,Pride2_Sense1
QUEUE,Collect2,Sense1,102931546294400,LABPC18,Pride2_Sense1
QUEUE,ComputeScalar2,Sense1,102931546805700,LABPC18,Pride2_Sense1
STOP,Tokenize2,Sense1,102931546794700,LABPC18,Pride2_Sense1
QUEUE,ComputeScalar3,Pride2_Sense1,102931547224600,LABPC18,Pride2_Sense1
START,ComputeScalar2,Sense1,102931547240200,LABPC18,Pride2_Sense1
STOP,Collect2,Sense1,102931547569700,LABPC18,Pride2_Sense1
STOP,ComputeScalar2,Sense1,102931547776100,LABPC18,Pride2_Sense1
QUEUE,Collect1,Pride2,102931549204900,LABPC18,Pride2_Sense1
QUEUE,ComputeScalar1,Pride2,102931549650300,LABPC18,Pride2_Sense1
STOP,Tokenize1,Pride2,102931549640900,LABPC18,Pride2_Sense1
STOP,Collect1,Pride2,102931550007800,LABPC18,Pride2_Sense1
START,ComputeScalar3,Pride2_Sense1,102931550025300,LABPC18,Pride2_Sense1
START,ComputeScalar1,Pride2,102931550020300,LABPC18,Pride2_Sense1
STOP,ComputeScalar1,Pride2,102931551113600,LABPC18,Pride2_Sense1
