STOP,Tokenize1,Pride2_Sense2,43411645812562,Kimehecc,Pride2_Sense2
QUEUE,Collect1,Pride2_Sense2,43411646306631,Kimehecc,Pride2_Sense2
START,Collect1,Pride2_Sense2,43411646363236,Kimehecc,Pride2_Sense2
QUEUE,Tokenize1,Pride2_Sense3,43411881249709,Kimehecc,Pride2_Sense3
START,Tokenize1,Pride2_Sense3,43411881270955,Kimehecc,Pride2_Sense3
STOP,Tokenize1,Pride2_Sense3,43411882289002,Kimehecc,Pride2_Sense3
QUEUE,Tokenize2,Pride2_Sense3,43411882308987,Kimehecc,Pride2_Sense3
START,Tokenize2,Pride2_Sense3,43411882338849,Kimehecc,Pride2_Sense3
QUEUE,Collect1,Pride2_Sense3,43411882366988,Kimehecc,Pride2_Sense3
START,Collect1,Pride2_Sense3,43411882384284,Kimehecc,Pride2_Sense3
STOP,Tokenize2,Pride2_Sense3,43411883857063,Kimehecc,Pride2_Sense3
QUEUE,Collect2,Pride2_Sense3,43411883970368,Kimehecc,Pride2_Sense3
START,Collect2,Pride2_Sense3,43411883987958,Kimehecc,Pride2_Sense3
QUEUE,Tokenize1,Pride2_Sense4,43412041384948,Kimehecc,Pride2_Sense4
START,Tokenize1,Pride2_Sense4,43412041412036,Kimehecc,Pride2_Sense4
STOP,Tokenize1,Pride2_Sense4,43412042610000,Kimehecc,Pride2_Sense4
QUEUE,Collect1,Pride2_Sense4,43412042722667,Kimehecc,Pride2_Sense4
START,Collect1,Pride2_Sense4,43412042747148,Kimehecc,Pride2_Sense4
QUEUE,Tokenize2,Pride2_Sense4,43412061811254,Kimehecc,Pride2_Sense4
START,Tokenize2,Pride2_Sense4,43412061866063,Kimehecc,Pride2_Sense4
STOP,Tokenize2,Pride2_Sense4,43412064777633,Kimehecc,Pride2_Sense4
QUEUE,Collect2,Pride2_Sense4,43412065086135,Kimehecc,Pride2_Sense4
START,Collect2,Pride2_Sense4,43412065176222,Kimehecc,Pride2_Sense4
QUEUE,Tokenize1,Pride2_Sense5,43412239233277,Kimehecc,Pride2_Sense5
START,Tokenize1,Pride2_Sense5,43412239397546,Kimehecc,Pride2_Sense5
STOP,Tokenize1,Pride2_Sense5,43412240964601,Kimehecc,Pride2_Sense5
QUEUE,Tokenize2,Pride2_Sense5,43412241374903,Kimehecc,Pride2_Sense5
START,Tokenize2,Pride2_Sense5,43412241466372,Kimehecc,Pride2_Sense5
QUEUE,Collect1,Pride2_Sense5,43412277692618,Kimehecc,Pride2_Sense5
START,Collect1,Pride2_Sense5,43412277789572,Kimehecc,Pride2_Sense5
STOP,Tokenize2,Pride2_Sense5,43412445456403,Kimehecc,Pride2_Sense5
QUEUE,Collect2,Pride2_Sense5,43412445657172,Kimehecc,Pride2_Sense5
START,Collect2,Pride2_Sense5,43412445677845,Kimehecc,Pride2_Sense5
QUEUE,Tokenize1,Pride2_Sense6,43412709685909,Kimehecc,Pride2_Sense6
START,Tokenize1,Pride2_Sense6,43412709710016,Kimehecc,Pride2_Sense6
STOP,Tokenize1,Pride2_Sense6,43412710877840,Kimehecc,Pride2_Sense6
QUEUE,Collect1,Pride2_Sense6,43412711018916,Kimehecc,Pride2_Sense6
START,Collect1,Pride2_Sense6,43412711073605,Kimehecc,Pride2_Sense6
QUEUE,Tokenize2,Pride2_Sense6,43412711225596,Kimehecc,Pride2_Sense6
START,Tokenize2,Pride2_Sense6,43412711314260,Kimehecc,Pride2_Sense6
STOP,Collect2,Pride1_Sense1,43412794640252,Kimehecc,Pride1_Sense1
STOP,Tokenize2,Pride2_Sense6,43412800617987,Kimehecc,Pride2_Sense6
QUEUE,Collect2,Pride2_Sense6,43412800953076,Kimehecc,Pride2_Sense6
START,Collect2,Pride2_Sense6,43412800993606,Kimehecc,Pride2_Sense6
STOP,Collect1,Pride1_Sense3,43412809846575,Kimehecc,Pride1_Sense3
STOP,Collect1,Pride1_Sense1,43412814583606,Kimehecc,Pride1_Sense1
STOP,Collect1,Pride1_Sense2,43412815024762,Kimehecc,Pride1_Sense2
START,ComputeScalar1,Pride1_Sense2,43412816132563,Kimehecc,Pride1_Sense2
STOP,ComputeScalar1,Pride1_Sense2,43412817113883,Kimehecc,Pride1_Sense2
QUEUE,ComputeScalar1,Pride1_Sense2,43412817144046,Kimehecc,Pride1_Sense2
STOP,Collect1,Pride1_Sense5,43412833061580,Kimehecc,Pride1_Sense5
START,ComputeScalar1,Pride1_Sense5,43412833771500,Kimehecc,Pride1_Sense5
STOP,ComputeScalar1,Pride1_Sense5,43412834540763,Kimehecc,Pride1_Sense5
QUEUE,ComputeScalar1,Pride1_Sense5,43412834571605,Kimehecc,Pride1_Sense5
START,ComputeScalar2,Pride1_Sense1,43412849052572,Kimehecc,Pride1_Sense1
STOP,Collect1,Pride1_Sense6,43412851599549,Kimehecc,Pride1_Sense6
START,ComputeScalar1,Pride1_Sense1,43412854830692,Kimehecc,Pride1_Sense1
START,ComputeScalar1,Pride1_Sense3,43412854626514,Kimehecc,Pride1_Sense3
STOP,ComputeScalar1,Pride1_Sense1,43412892592286,Kimehecc,Pride1_Sense1
QUEUE,ComputeScalar1,Pride1_Sense1,43412892620719,Kimehecc,Pride1_Sense1
START,ComputeScalar3,Pride1_Sense1,43412854347094,Kimehecc,Pride1_Sense1
STOP,ComputeScalar3,Pride1_Sense1,43412892876587,Kimehecc,Pride1_Sense1
QUEUE,ComputeScalar3,Pride1_Sense1,43412892918587,Kimehecc,Pride1_Sense1
STOP,ComputeScalar2,Pride1_Sense1,43412853323980,Kimehecc,Pride1_Sense1
QUEUE,ComputeScalar2,Pride1_Sense1,43412893108568,Kimehecc,Pride1_Sense1
START,ComputeCosine,Pride1_Sense1,43412893237500,Kimehecc,Pride1_Sense1
START,ComputeScalar1,Pride1_Sense6,43412893283739,Kimehecc,Pride1_Sense6
STOP,ComputeCosine,Pride1_Sense1,43412893354847,Kimehecc,Pride1_Sense1
STOP,ComputeScalar1,Pride1_Sense6,43412893491903,Kimehecc,Pride1_Sense6
QUEUE,ComputeScalar1,Pride1_Sense6,43412893508586,Kimehecc,Pride1_Sense6
STOP,ComputeScalar1,Pride1_Sense3,43412892619428,Kimehecc,Pride1_Sense3
QUEUE,ComputeScalar1,Pride1_Sense3,43412893995853,Kimehecc,Pride1_Sense3
STOP,Collect1,Pride1_Sense4,43412859984939,Kimehecc,Pride1_Sense4
STOP,Collect2,Pride2_Sense1,43412966187799,Kimehecc,Pride2_Sense1
START,ComputeScalar1,Pride1_Sense4,43412987415701,Kimehecc,Pride1_Sense4
STOP,ComputeScalar1,Pride1_Sense4,43412988068668,Kimehecc,Pride1_Sense4
QUEUE,ComputeScalar1,Pride1_Sense4,43412988095318,Kimehecc,Pride1_Sense4
QUEUE,Tokenize2,Pride3_Sense1,43413029448451,Kimehecc,Pride3_Sense1
START,Tokenize2,Pride3_Sense1,43413029493908,Kimehecc,Pride3_Sense1
STOP,Tokenize2,Pride3_Sense1,43413030633294,Kimehecc,Pride3_Sense1
QUEUE,Tokenize1,Pride3_Sense1,43413030948559,Kimehecc,Pride3_Sense1
START,Tokenize1,Pride3_Sense1,43413030980027,Kimehecc,Pride3_Sense1
START,ComputeScalar3,Pride2_Sense1,43413032703109,Kimehecc,Pride2_Sense1
STOP,ComputeScalar3,Pride2_Sense1,43413033047996,Kimehecc,Pride2_Sense1
QUEUE,ComputeScalar3,Pride2_Sense1,43413033071782,Kimehecc,Pride2_Sense1
STOP,Tokenize1,Pride3_Sense1,43413035081748,Kimehecc,Pride3_Sense1
QUEUE,Collect2,Pride3_Sense1,43413035521238,Kimehecc,Pride3_Sense1
START,Collect2,Pride3_Sense1,43413035552725,Kimehecc,Pride3_Sense1
QUEUE,Collect1,Pride3_Sense1,43413036962647,Kimehecc,Pride3_Sense1
START,Collect1,Pride3_Sense1,43413037036309,Kimehecc,Pride3_Sense1
QUEUE,Tokenize2,Pride3_Sense2,43413348917591,Kimehecc,Pride3_Sense2
START,Tokenize2,Pride3_Sense2,43413349015092,Kimehecc,Pride3_Sense2
QUEUE,Tokenize1,Pride3_Sense2,43413349506114,Kimehecc,Pride3_Sense2
START,Tokenize1,Pride3_Sense2,43413349582455,Kimehecc,Pride3_Sense2
STOP,Tokenize2,Pride3_Sense2,43413349674246,Kimehecc,Pride3_Sense2
QUEUE,Collect2,Pride3_Sense2,43413349782019,Kimehecc,Pride3_Sense2
START,Collect2,Pride3_Sense2,43413349814019,Kimehecc,Pride3_Sense2
STOP,Tokenize1,Pride3_Sense2,43413351005342,Kimehecc,Pride3_Sense2
QUEUE,Collect1,Pride3_Sense2,43413351180609,Kimehecc,Pride3_Sense2
START,Collect1,Pride3_Sense2,43413351245332,Kimehecc,Pride3_Sense2
QUEUE,Tokenize1,Pride3_Sense3,43413617837646,Kimehecc,Pride3_Sense3
START,Tokenize1,Pride3_Sense3,43413617876612,Kimehecc,Pride3_Sense3
STOP,Tokenize1,Pride3_Sense3,43413619056677,Kimehecc,Pride3_Sense3
QUEUE,Tokenize2,Pride3_Sense3,43413619248623,Kimehecc,Pride3_Sense3
START,Tokenize2,Pride3_Sense3,43413619267035,Kimehecc,Pride3_Sense3
STOP,Tokenize2,Pride3_Sense3,43413621479191,Kimehecc,Pride3_Sense3
QUEUE,Collect1,Pride3_Sense3,43413621655576,Kimehecc,Pride3_Sense3
START,Collect1,Pride3_Sense3,43413621675999,Kimehecc,Pride3_Sense3
QUEUE,Collect2,Pride3_Sense3,43413628439617,Kimehecc,Pride3_Sense3
START,Collect2,Pride3_Sense3,43413628490118,Kimehecc,Pride3_Sense3
STOP,Collect2,Pride3_Sense1,43413805911354,Kimehecc,Pride3_Sense1
START,ComputeScalar3,Pride3_Sense1,43413806262785,Kimehecc,Pride3_Sense1
STOP,ComputeScalar3,Pride3_Sense1,43413806498913,Kimehecc,Pride3_Sense1
QUEUE,ComputeScalar3,Pride3_Sense1,43413806537718,Kimehecc,Pride3_Sense1
STOP,Collect2,Pride2_Sense2,43414221065277,Kimehecc,Pride2_Sense2
QUEUE,Tokenize1,Pride3_Sense4,43414704316441,Kimehecc,Pride3_Sense4
START,Tokenize1,Pride3_Sense4,43414704350089,Kimehecc,Pride3_Sense4
STOP,Tokenize1,Pride3_Sense4,43414705426572,Kimehecc,Pride3_Sense4
QUEUE,Collect1,Pride3_Sense4,43414707499146,Kimehecc,Pride3_Sense4
START,Collect1,Pride3_Sense4,43414707559423,Kimehecc,Pride3_Sense4
START,ComputeScalar3,Pride2_Sense2,43414729880649,Kimehecc,Pride2_Sense2
STOP,ComputeScalar3,Pride2_Sense2,43414730177232,Kimehecc,Pride2_Sense2
QUEUE,ComputeScalar3,Pride2_Sense2,43414730188927,Kimehecc,Pride2_Sense2
STOP,Collect1,Pride2_Sense4,43414732132151,Kimehecc,Pride2_Sense4
START,ComputeScalar1,Pride2_Sense4,43414732416123,Kimehecc,Pride2_Sense4
STOP,ComputeScalar1,Pride2_Sense4,43414732681619,Kimehecc,Pride2_Sense4
QUEUE,ComputeScalar1,Pride2_Sense4,43414732709963,Kimehecc,Pride2_Sense4
STOP,Collect1,Pride2_Sense2,43414760439026,Kimehecc,Pride2_Sense2
START,ComputeScalar2,Pride2_Sense2,43414774581290,Kimehecc,Pride2_Sense2
START,ComputeScalar1,Pride2_Sense2,43414774707428,Kimehecc,Pride2_Sense2
STOP,ComputeScalar1,Pride2_Sense2,43414775005032,Kimehecc,Pride2_Sense2
QUEUE,ComputeScalar1,Pride2_Sense2,43414775015651,Kimehecc,Pride2_Sense2
STOP,ComputeScalar2,Pride2_Sense2,43414777389090,Kimehecc,Pride2_Sense2
QUEUE,ComputeScalar2,Pride2_Sense2,43414777430259,Kimehecc,Pride2_Sense2
START,ComputeCosine,Pride2_Sense2,43414777525936,Kimehecc,Pride2_Sense2
STOP,ComputeCosine,Pride2_Sense2,43414777580204,Kimehecc,Pride2_Sense2
QUEUE,Tokenize2,Pride3_Sense4,43414821217649,Kimehecc,Pride3_Sense4
START,Tokenize2,Pride3_Sense4,43414821267231,Kimehecc,Pride3_Sense4
STOP,Tokenize2,Pride3_Sense4,43414823762644,Kimehecc,Pride3_Sense4
QUEUE,Collect2,Pride3_Sense4,43414824308867,Kimehecc,Pride3_Sense4
START,Collect2,Pride3_Sense4,43414824453592,Kimehecc,Pride3_Sense4
STOP,Collect2,Pride1_Sense2,43414839232652,Kimehecc,Pride1_Sense2
START,ComputeScalar2,Pride1_Sense2,43414859342859,Kimehecc,Pride1_Sense2
START,ComputeScalar3,Pride1_Sense2,43414859407076,Kimehecc,Pride1_Sense2
STOP,ComputeScalar3,Pride1_Sense2,43414859764423,Kimehecc,Pride1_Sense2
QUEUE,ComputeScalar3,Pride1_Sense2,43414859775730,Kimehecc,Pride1_Sense2
STOP,ComputeScalar2,Pride1_Sense2,43414862464418,Kimehecc,Pride1_Sense2
QUEUE,ComputeScalar2,Pride1_Sense2,43414862693929,Kimehecc,Pride1_Sense2
START,ComputeCosine,Pride1_Sense2,43414862918255,Kimehecc,Pride1_Sense2
STOP,ComputeCosine,Pride1_Sense2,43414862947646,Kimehecc,Pride1_Sense2
STOP,Collect1,Pride2_Sense1,43414896866071,Kimehecc,Pride2_Sense1
START,ComputeScalar2,Pride2_Sense1,43414897106199,Kimehecc,Pride2_Sense1
START,ComputeScalar1,Pride2_Sense1,43414898891778,Kimehecc,Pride2_Sense1
STOP,ComputeScalar1,Pride2_Sense1,43414899265196,Kimehecc,Pride2_Sense1
QUEUE,ComputeScalar1,Pride2_Sense1,43414899277302,Kimehecc,Pride2_Sense1
STOP,ComputeScalar2,Pride2_Sense1,43414953598830,Kimehecc,Pride2_Sense1
QUEUE,ComputeScalar2,Pride2_Sense1,43414953774667,Kimehecc,Pride2_Sense1
START,ComputeCosine,Pride2_Sense1,43414953962063,Kimehecc,Pride2_Sense1
STOP,ComputeCosine,Pride2_Sense1,43414953985831,Kimehecc,Pride2_Sense1
QUEUE,Tokenize2,Pride3_Sense5,43415019236163,Kimehecc,Pride3_Sense5
START,Tokenize2,Pride3_Sense5,43415019365207,Kimehecc,Pride3_Sense5
STOP,Tokenize2,Pride3_Sense5,43415024549648,Kimehecc,Pride3_Sense5
QUEUE,Collect2,Pride3_Sense5,43415103123432,Kimehecc,Pride3_Sense5
START,Collect2,Pride3_Sense5,43415103141671,Kimehecc,Pride3_Sense5
STOP,Collect1,Pride2_Sense5,43415102795492,Kimehecc,Pride2_Sense5
START,ComputeScalar1,Pride2_Sense5,43415103638421,Kimehecc,Pride2_Sense5
STOP,ComputeScalar1,Pride2_Sense5,43415103953770,Kimehecc,Pride2_Sense5
QUEUE,ComputeScalar1,Pride2_Sense5,43415103964442,Kimehecc,Pride2_Sense5
STOP,Collect1,Pride2_Sense3,43415029541939,Kimehecc,Pride2_Sense3
START,ComputeScalar1,Pride2_Sense3,43415104570307,Kimehecc,Pride2_Sense3
STOP,ComputeScalar1,Pride2_Sense3,43415104902372,Kimehecc,Pride2_Sense3
QUEUE,ComputeScalar1,Pride2_Sense3,43415104913444,Kimehecc,Pride2_Sense3
QUEUE,Tokenize1,Pride3_Sense5,43415164427747,Kimehecc,Pride3_Sense5
START,Tokenize1,Pride3_Sense5,43415164478539,Kimehecc,Pride3_Sense5
STOP,Tokenize1,Pride3_Sense5,43415165755928,Kimehecc,Pride3_Sense5
QUEUE,Collect1,Pride3_Sense5,43415165927203,Kimehecc,Pride3_Sense5
START,Collect1,Pride3_Sense5,43415165939532,Kimehecc,Pride3_Sense5
QUEUE,Tokenize2,Pride3_Sense6,43415488655151,Kimehecc,Pride3_Sense6
START,Tokenize2,Pride3_Sense6,43415488885248,Kimehecc,Pride3_Sense6
STOP,Collect1,Pride2_Sense6,43415503211683,Kimehecc,Pride2_Sense6
QUEUE,Tokenize1,Pride3_Sense6,43415524203244,Kimehecc,Pride3_Sense6
START,Tokenize1,Pride3_Sense6,43415524266458,Kimehecc,Pride3_Sense6
STOP,Tokenize1,Pride3_Sense6,43415525557815,Kimehecc,Pride3_Sense6
QUEUE,Collect1,Pride3_Sense6,43415525759452,Kimehecc,Pride3_Sense6
START,Collect1,Pride3_Sense6,43415525776248,Kimehecc,Pride3_Sense6
QUEUE,Tokenize1,Pride4_Sense1,43415626591563,Kimehecc,Pride4_Sense1
START,Tokenize1,Pride4_Sense1,43415626669804,Kimehecc,Pride4_Sense1
QUEUE,Tokenize2,Pride4_Sense1,43415629092637,Kimehecc,Pride4_Sense1
START,Tokenize2,Pride4_Sense1,43415629136971,Kimehecc,Pride4_Sense1
STOP,Tokenize2,Pride4_Sense1,43415629529307,Kimehecc,Pride4_Sense1
QUEUE,Collect2,Pride4_Sense1,43415629794129,Kimehecc,Pride4_Sense1
START,Collect2,Pride4_Sense1,43415629843307,Kimehecc,Pride4_Sense1
STOP,Tokenize1,Pride4_Sense1,43415640275941,Kimehecc,Pride4_Sense1
QUEUE,Collect1,Pride4_Sense1,43415649281253,Kimehecc,Pride4_Sense1
START,Collect1,Pride4_Sense1,43415649311896,Kimehecc,Pride4_Sense1
STOP,Tokenize2,Pride3_Sense6,43415676051377,Kimehecc,Pride3_Sense6
QUEUE,Collect2,Pride3_Sense6,43415676230092,Kimehecc,Pride3_Sense6
START,Collect2,Pride3_Sense6,43415676240360,Kimehecc,Pride3_Sense6
START,ComputeScalar1,Pride2_Sense6,43415755235284,Kimehecc,Pride2_Sense6
STOP,ComputeScalar1,Pride2_Sense6,43415755884310,Kimehecc,Pride2_Sense6
QUEUE,ComputeScalar1,Pride2_Sense6,43415755992756,Kimehecc,Pride2_Sense6
QUEUE,Tokenize1,Pride4_Sense2,43415995757163,Kimehecc,Pride4_Sense2
START,Tokenize1,Pride4_Sense2,43415995775892,Kimehecc,Pride4_Sense2
QUEUE,Tokenize2,Pride4_Sense2,43415996598272,Kimehecc,Pride4_Sense2
START,Tokenize2,Pride4_Sense2,43415996619146,Kimehecc,Pride4_Sense2
STOP,Tokenize2,Pride4_Sense2,43415997555307,Kimehecc,Pride4_Sense2
QUEUE,Collect2,Pride4_Sense2,43416022647398,Kimehecc,Pride4_Sense2
START,Collect2,Pride4_Sense2,43416022684304,Kimehecc,Pride4_Sense2
STOP,Tokenize1,Pride4_Sense2,43416114691452,Kimehecc,Pride4_Sense2
QUEUE,Collect1,Pride4_Sense2,43416114917230,Kimehecc,Pride4_Sense2
START,Collect1,Pride4_Sense2,43416114927418,Kimehecc,Pride4_Sense2
STOP,Collect2,Pride4_Sense1,43416166392807,Kimehecc,Pride4_Sense1
START,ComputeScalar3,Pride4_Sense1,43416166802934,Kimehecc,Pride4_Sense1
STOP,ComputeScalar3,Pride4_Sense1,43416166994665,Kimehecc,Pride4_Sense1
QUEUE,ComputeScalar3,Pride4_Sense1,43416167003833,Kimehecc,Pride4_Sense1
STOP,Collect2,Pride3_Sense2,43416227758922,Kimehecc,Pride3_Sense2
START,ComputeScalar3,Pride3_Sense2,43416283833866,Kimehecc,Pride3_Sense2
STOP,ComputeScalar3,Pride3_Sense2,43416284100269,Kimehecc,Pride3_Sense2
QUEUE,ComputeScalar3,Pride3_Sense2,43416284131141,Kimehecc,Pride3_Sense2
QUEUE,Tokenize2,Pride4_Sense3,43416472403852,Kimehecc,Pride4_Sense3
QUEUE,Tokenize1,Pride4_Sense3,43416472404310,Kimehecc,Pride4_Sense3
START,Tokenize1,Pride4_Sense3,43416472455394,Kimehecc,Pride4_Sense3
START,Tokenize2,Pride4_Sense3,43416472421116,Kimehecc,Pride4_Sense3
STOP,Tokenize2,Pride4_Sense3,43416474114911,Kimehecc,Pride4_Sense3
QUEUE,Collect2,Pride4_Sense3,43416474364635,Kimehecc,Pride4_Sense3
START,Collect2,Pride4_Sense3,43416474379755,Kimehecc,Pride4_Sense3
STOP,Tokenize1,Pride4_Sense3,43416474937345,Kimehecc,Pride4_Sense3
QUEUE,Collect1,Pride4_Sense3,43416475109008,Kimehecc,Pride4_Sense3
START,Collect1,Pride4_Sense3,43416475122322,Kimehecc,Pride4_Sense3
QUEUE,Tokenize1,Pride4_Sense4,43416636421374,Kimehecc,Pride4_Sense4
START,Tokenize1,Pride4_Sense4,43416636468902,Kimehecc,Pride4_Sense4
STOP,Tokenize1,Pride4_Sense4,43416638894877,Kimehecc,Pride4_Sense4
QUEUE,Tokenize2,Pride4_Sense4,43416638909184,Kimehecc,Pride4_Sense4
START,Tokenize2,Pride4_Sense4,43416639104523,Kimehecc,Pride4_Sense4
STOP,Tokenize2,Pride4_Sense4,43416649692485,Kimehecc,Pride4_Sense4
QUEUE,Collect2,Pride4_Sense4,43416650045970,Kimehecc,Pride4_Sense4
START,Collect2,Pride4_Sense4,43416653609360,Kimehecc,Pride4_Sense4
QUEUE,Collect1,Pride4_Sense4,43416639023602,Kimehecc,Pride4_Sense4
START,Collect1,Pride4_Sense4,43416714420252,Kimehecc,Pride4_Sense4
QUEUE,Tokenize1,Pride4_Sense5,43417152366441,Kimehecc,Pride4_Sense5
START,Tokenize1,Pride4_Sense5,43417152379196,Kimehecc,Pride4_Sense5
QUEUE,Tokenize2,Pride4_Sense5,43417154806901,Kimehecc,Pride4_Sense5
