type,name,input_id,time,team,meas_id
QUEUE,ComputeScalar2,Pride1_Sense4,6884085194927,d20,Pride1_Sense4
QUEUE,ComputeScalar1,Pride1,6884085193316,d20,Pride1_Sense4
START,ComputeScalar2,Pride1_Sense4,6884085327319,d20,Pride1_Sense4
START,ComputeScalar1,Pride1,6884085354230,d20,Pride1_Sense4
STOP,ComputeScalar1,Pride1,6884088714598,d20,Pride1_Sense4
STOP,ComputeScalar2,Pride1_Sense4,6884088716773,d20,Pride1_Sense4
QUEUE,ComputeCosine,Pride1_Sense4,6884089099446,d20,Pride1_Sense4
START,ComputeCosine,Pride1_Sense4,6884089173027,d20,Pride1_Sense4
STOP,ComputeCosine,Pride1_Sense4,6884089206771,d20,Pride1_Sense4
QUEUE,Tokenize2,Sense5,6884090323455,d20,Pride1_Sense5
START,Tokenize2,Sense5,6884090432521,d20,Pride1_Sense5
QUEUE,Tokenize1,Pride1,6884090689167,d20,Pride1_Sense5
START,Tokenize1,Pride1,6884090768035,d20,Pride1_Sense5
STOP,Tokenize2,Sense5,6884098394978,d20,Pride1_Sense5
QUEUE,Collect2,Sense5,6884098619428,d20,Pride1_Sense5
START,Collect2,Sense5,6884098689709,d20,Pride1_Sense5
STOP,Collect2,Sense5,6884101964141,d20,Pride1_Sense5
QUEUE,ComputeScalar3,Sense5,6884102368289,d20,Pride1_Sense5
START,ComputeScalar3,Sense5,6884102451675,d20,Pride1_Sense5
STOP,ComputeScalar3,Sense5,6884103393795,d20,Pride1_Sense5
STOP,Tokenize1,Pride1,6884105468141,d20,Pride1_Sense5
QUEUE,Collect1,Pride1,6884105664072,d20,Pride1_Sense5
START,Collect1,Pride1,6884105810787,d20,Pride1_Sense5
STOP,Collect1,Pride1,6884112086780,d20,Pride1_Sense5
QUEUE,ComputeScalar2,Pride1_Sense5,6884112364000,d20,Pride1_Sense5
START,ComputeScalar2,Pride1_Sense5,6884112486835,d20,Pride1_Sense5
QUEUE,ComputeScalar1,Pride1,6884112369562,d20,Pride1_Sense5
START,ComputeScalar1,Pride1,6884112836381,d20,Pride1_Sense5
STOP,ComputeScalar2,Pride1_Sense5,6884115232309,d20,Pride1_Sense5
STOP,ComputeScalar1,Pride1,6884115532843,d20,Pride1_Sense5
QUEUE,ComputeCosine,Pride1_Sense5,6884115641975,d20,Pride1_Sense5
START,ComputeCosine,Pride1_Sense5,6884115708880,d20,Pride1_Sense5
STOP,ComputeCosine,Pride1_Sense5,6884115760484,d20,Pride1_Sense5
QUEUE,Tokenize2,Sense6,6884117433036,d20,Pride1_Sense6
START,Tokenize2,Sense6,6884117561849,d20,Pride1_Sense6
QUEUE,Tokenize1,Pride1,6884118080800,d20,Pride1_Sense6
START,Tokenize1,Pride1,6884118592746,d20,Pride1_Sense6
STOP,Tokenize2,Sense6,6884126476614,d20,Pride1_Sense6
QUEUE,Collect2,Sense6,6884126720903,d20,Pride1_Sense6
START,Collect2,Sense6,6884126801133,d20,Pride1_Sense6
STOP,Collect2,Sense6,6884130677834,d20,Pride1_Sense6
QUEUE,ComputeScalar3,Sense6,6884130935081,d20,Pride1_Sense6
START,ComputeScalar3,Sense6,6884131012187,d20,Pride1_Sense6
STOP,ComputeScalar3,Sense6,6884131900447,d20,Pride1_Sense6
STOP,Tokenize1,Pride1,6884143256629,d20,Pride1_Sense6
QUEUE,Collect1,Pride1,6884143493964,d20,Pride1_Sense6
