type,name,input_id,time,team,meas_id
QUEUE,ComputeScalar1,Pride1,,BlaskoG,Pride1_Sense5
START,ComputeScalar1,Pride1,,BlaskoG,Pride1_Sense5
STOP,ComputeScalar1,Pride1,,BlaskoG,Pride1_Sense5
STOP,Collect2,Sense5,,BlaskoG,Pride1_Sense5
STOP,Tokenize2,Sense5,,BlaskoG,Pride1_Sense5
QUEUE,ComputeScalar2,Sense5,,BlaskoG,Pride1_Sense5
QUEUE,ComputeScalar3,Pride1_Sense5,,BlaskoG,Pride1_Sense5
START,ComputeScalar2,Sense5,,BlaskoG,Pride1_Sense5
STOP,ComputeScalar2,Sense5,,BlaskoG,Pride1_Sense5
START,ComputeScalar3,Pride1_Sense5,,BlaskoG,Pride1_Sense5
STOP,ComputeScalar3,Pride1_Sense5,,BlaskoG,Pride1_Sense5
QUEUE,ComputeCosine,Pride1_Sense5,,BlaskoG,Pride1_Sense5
START,ComputeCosine,Pride1_Sense5,,BlaskoG,Pride1_Sense5
STOP,ComputeCosine,Pride1_Sense5,,BlaskoG,Pride1_Sense5
QUEUE,Tokenize1,Pride1,,BlaskoG,Pride1_Sense6
QUEUE,Tokenize2,Sense6,,BlaskoG,Pride1_Sense6
START,Tokenize1,Pride1,,BlaskoG,Pride1_Sense6
START,Tokenize2,Sense6,,BlaskoG,Pride1_Sense6
QUEUE,Collect1,Pride1,,BlaskoG,Pride1_Sense6
START,Collect1,Pride1,,BlaskoG,Pride1_Sense6
STOP,Collect1,Pride1,,BlaskoG,Pride1_Sense6
STOP,Tokenize1,Pride1,,BlaskoG,Pride1_Sense6
QUEUE,ComputeScalar1,Pride1,,BlaskoG,Pride1_Sense6
START,ComputeScalar1,Pride1,,BlaskoG,Pride1_Sense6
STOP,ComputeScalar1,Pride1,,BlaskoG,Pride1_Sense6
QUEUE,Collect2,Sense6,,BlaskoG,Pride1_Sense6
START,Collect2,Sense6,,BlaskoG,Pride1_Sense6
STOP,Collect2,Sense6,,BlaskoG,Pride1_Sense6
STOP,Tokenize2,Sense6,,BlaskoG,Pride1_Sense6
QUEUE,ComputeScalar2,Sense6,,BlaskoG,Pride1_Sense6
QUEUE,ComputeScalar3,Pride1_Sense6,,BlaskoG,Pride1_Sense6
START,ComputeScalar2,Sense6,,BlaskoG,Pride1_Sense6
STOP,ComputeScalar2,Sense6,,BlaskoG,Pride1_Sense6
START,ComputeScalar3,Pride1_Sense6,,BlaskoG,Pride1_Sense6
STOP,ComputeScalar3,Pride1_Sense6,,BlaskoG,Pride1_Sense6
QUEUE,ComputeCosine,Pride1_Sense6,,BlaskoG,Pride1_Sense6
START,ComputeCosine,Pride1_Sense6,,BlaskoG,Pride1_Sense6
