START,Collect2,Sense3,176349090617351,Pomerania,Pride2_Sense3
QUEUE,ComputeCosine,Pride2_Sense3,176349090716546,Pomerania,Pride2_Sense3
START,ComputeCosine,Pride2_Sense3,176349090790584,Pomerania,Pride2_Sense3
STOP,Collect1,Pride2,176349098965838,Pomerania,Pride2_Sense3
STOP,Tokenize1,Pride2,176349099055178,Pomerania,Pride2_Sense3
QUEUE,ComputeScalar1,Pride2,176349100612108,Pomerania,Pride2_Sense3
START,ComputeScalar1,Pride2,176349100756790,Pomerania,Pride2_Sense3
QUEUE,ComputeScalar3,Pride2_Sense3,176349101796267,Pomerania,Pride2_Sense3
START,ComputeScalar3,Pride2_Sense3,176349101913592,Pomerania,Pride2_Sense3
STOP,ComputeScalar1,Pride2,176349101926835,Pomerania,Pride2_Sense3
STOP,Tokenize2,Sense3,176349106181054,Pomerania,Pride2_Sense3
STOP,Collect2,Sense3,176349108363024,Pomerania,Pride2_Sense3
QUEUE,ComputeScalar2,Sense3,176349111502779,Pomerania,Pride2_Sense3
START,ComputeScalar2,Sense3,176349111635786,Pomerania,Pride2_Sense3
STOP,ComputeScalar3,Pride2_Sense3,176349113216265,Pomerania,Pride2_Sense3
STOP,ComputeScalar2,Sense3,176349114357299,Pomerania,Pride2_Sense3
STOP,ComputeCosine,Pride2_Sense3,176349114385087,Pomerania,Pride2_Sense3
QUEUE,Tokenize1,Pride2,176349303681897,Pomerania,Pride2_Sense4
START,Tokenize1,Pride2,176349303803779,Pomerania,Pride2_Sense4
QUEUE,Tokenize2,Sense4,176349303900763,Pomerania,Pride2_Sense4
START,Tokenize2,Sense4,176349303963678,Pomerania,Pride2_Sense4
QUEUE,Collect1,Pride2,176349304291601,Pomerania,Pride2_Sense4
START,Collect1,Pride2,176349304361825,Pomerania,Pride2_Sense4
QUEUE,Collect2,Sense4,176349304520279,Pomerania,Pride2_Sense4
START,Collect2,Sense4,176349304592986,Pomerania,Pride2_Sense4
QUEUE,ComputeCosine,Pride2_Sense4,176349304760405,Pomerania,Pride2_Sense4
START,ComputeCosine,Pride2_Sense4,176349304828965,Pomerania,Pride2_Sense4
STOP,Collect1,Pride2,176349310296428,Pomerania,Pride2_Sense4
STOP,Tokenize1,Pride2,176349310389887,Pomerania,Pride2_Sense4
QUEUE,ComputeScalar1,Pride2,176349311849107,Pomerania,Pride2_Sense4
QUEUE,ComputeScalar3,Pride2_Sense4,176349311922181,Pomerania,Pride2_Sense4
START,ComputeScalar1,Pride2,176349311941791,Pomerania,Pride2_Sense4
START,ComputeScalar3,Pride2_Sense4,176349311977287,Pomerania,Pride2_Sense4
STOP,ComputeScalar1,Pride2,176349313466396,Pomerania,Pride2_Sense4
STOP,Tokenize2,Sense4,176349322254223,Pomerania,Pride2_Sense4
STOP,Collect2,Sense4,176349323585735,Pomerania,Pride2_Sense4
QUEUE,ComputeScalar2,Sense4,176349328540064,Pomerania,Pride2_Sense4
START,ComputeScalar2,Sense4,176349328674119,Pomerania,Pride2_Sense4
STOP,ComputeScalar3,Pride2_Sense4,176349330793884,Pomerania,Pride2_Sense4
STOP,ComputeScalar2,Sense4,176349335156051,Pomerania,Pride2_Sense4
STOP,ComputeCosine,Pride2_Sense4,176349335180979,Pomerania,Pride2_Sense4
QUEUE,Tokenize2,Sense5,176349484879153,Pomerania,Pride2_Sense5
QUEUE,Tokenize1,Pride2,176349485027334,Pomerania,Pride2_Sense5
START,Tokenize2,Sense5,176349485095820,Pomerania,Pride2_Sense5
START,Tokenize1,Pride2,176349485160686,Pomerania,Pride2_Sense5
QUEUE,Collect1,Pride2,176349489722616,Pomerania,Pride2_Sense5
START,Collect1,Pride2,176349490141394,Pomerania,Pride2_Sense5
STOP,Tokenize1,Pride2,176349490212731,Pomerania,Pride2_Sense5
STOP,Collect1,Pride2,176349491132190,Pomerania,Pride2_Sense5
QUEUE,ComputeScalar1,Pride2,176349492021676,Pomerania,Pride2_Sense5
QUEUE,ComputeScalar3,Pride2_Sense5,176349492092458,Pomerania,Pride2_Sense5
START,ComputeScalar1,Pride2,176349492106538,Pomerania,Pride2_Sense5
QUEUE,Collect2,Sense5,176349492168434,Pomerania,Pride2_Sense5
START,ComputeScalar3,Pride2_Sense5,176349492510129,Pomerania,Pride2_Sense5
START,Collect2,Sense5,176349492575933,Pomerania,Pride2_Sense5
QUEUE,ComputeCosine,Pride2_Sense5,176349492638508,Pomerania,Pride2_Sense5
START,ComputeCosine,Pride2_Sense5,176349493887783,Pomerania,Pride2_Sense5
STOP,ComputeScalar1,Pride2,176349494077852,Pomerania,Pride2_Sense5
STOP,Tokenize2,Sense5,176349574586889,Pomerania,Pride2_Sense5
STOP,Collect2,Sense5,176349577053752,Pomerania,Pride2_Sense5
QUEUE,ComputeScalar2,Sense5,176349585884692,Pomerania,Pride2_Sense5
START,ComputeScalar2,Sense5,176349586000799,Pomerania,Pride2_Sense5
STOP,ComputeScalar3,Pride2_Sense5,176349587180733,Pomerania,Pride2_Sense5
STOP,ComputeScalar2,Sense5,176349592951241,Pomerania,Pride2_Sense5
STOP,ComputeCosine,Pride2_Sense5,176349593009373,Pomerania,Pride2_Sense5
QUEUE,Tokenize2,Sense6,176349907229357,Pomerania,Pride2_Sense6
START,Tokenize2,Sense6,176349907365078,Pomerania,Pride2_Sense6
QUEUE,Tokenize1,Pride2,176349907471228,Pomerania,Pride2_Sense6
START,Tokenize1,Pride2,176349907535157,Pomerania,Pride2_Sense6
QUEUE,Collect1,Pride2,176349911035176,Pomerania,Pride2_Sense6
START,Collect1,Pride2,176349911161277,Pomerania,Pride2_Sense6
STOP,Tokenize1,Pride2,176349911225144,Pomerania,Pride2_Sense6
STOP,Collect1,Pride2,176349911760531,Pomerania,Pride2_Sense6
QUEUE,Collect2,Sense6,176349911883905,Pomerania,Pride2_Sense6
START,Collect2,Sense6,176349911967428,Pomerania,Pride2_Sense6
QUEUE,ComputeCosine,Pride2_Sense6,176349912147889,Pomerania,Pride2_Sense6
START,ComputeCosine,Pride2_Sense6,176349912207679,Pomerania,Pride2_Sense6
QUEUE,ComputeScalar1,Pride2,176349912636962,Pomerania,Pride2_Sense6
QUEUE,ComputeScalar3,Pride2_Sense6,176349912692916,Pomerania,Pride2_Sense6
START,ComputeScalar1,Pride2,176349912710078,Pomerania,Pride2_Sense6
START,ComputeScalar3,Pride2_Sense6,176349912753114,Pomerania,Pride2_Sense6
STOP,ComputeScalar1,Pride2,176349913319171,Pomerania,Pride2_Sense6
STOP,Tokenize2,Sense6,176350312882414,Pomerania,Pride2_Sense6
QUEUE,Tokenize1,Pride3,176350317129107,Pomerania,Pride3_Sense1
START,Tokenize1,Pride3,176350317262679,Pomerania,Pride3_Sense1
STOP,Collect2,Sense6,176350317863257,Pomerania,Pride2_Sense6
QUEUE,Tokenize2,Sense1,176350318103671,Pomerania,Pride3_Sense1
START,Tokenize2,Sense1,176350318157184,Pomerania,Pride3_Sense1
QUEUE,Collect1,Pride3,176350325044731,Pomerania,Pride3_Sense1
START,Collect1,Pride3,176350325244516,Pomerania,Pride3_Sense1
STOP,Tokenize1,Pride3,176350325296345,Pomerania,Pride3_Sense1
QUEUE,ComputeScalar1,Pride3,176350330237048,Pomerania,Pride3_Sense1
STOP,Collect1,Pride3,176350330370354,Pomerania,Pride3_Sense1
START,ComputeScalar1,Pride3,176350330450507,Pomerania,Pride3_Sense1
QUEUE,ComputeCosine,Pride3_Sense1,176350332165395,Pomerania,Pride3_Sense1
STOP,ComputeScalar1,Pride3,176350332242622,Pomerania,Pride3_Sense1
QUEUE,ComputeScalar3,Pride3_Sense1,176350332312743,Pomerania,Pride3_Sense1
QUEUE,Collect2,Sense1,176350332506700,Pomerania,Pride3_Sense1
START,Collect2,Sense1,176350332586464,Pomerania,Pride3_Sense1
STOP,Tokenize2,Sense1,176350336121682,Pomerania,Pride3_Sense1
STOP,Collect2,Sense1,176350336670184,Pomerania,Pride3_Sense1
QUEUE,ComputeScalar2,Sense6,176350350673507,Pomerania,Pride2_Sense6
START,ComputeScalar2,Sense6,176350350807539,Pomerania,Pride2_Sense6
STOP,ComputeScalar3,Pride2_Sense6,176350352307326,Pomerania,Pride2_Sense6
START,ComputeScalar3,Pride3_Sense1,176350352387343,Pomerania,Pride3_Sense1
QUEUE,ComputeScalar2,Sense1,176350355596456,Pomerania,Pride3_Sense1
STOP,ComputeScalar3,Pride3_Sense1,176350357498387,Pomerania,Pride3_Sense1
STOP,ComputeScalar2,Sense6,176350368125963,Pomerania,Pride2_Sense6
STOP,ComputeCosine,Pride2_Sense6,176350368178771,Pomerania,Pride2_Sense6
START,ComputeScalar2,Sense1,176350368234357,Pomerania,Pride3_Sense1
START,ComputeCosine,Pride3_Sense1,176350368297102,Pomerania,Pride3_Sense1
STOP,ComputeScalar2,Sense1,176350368763206,Pomerania,Pride3_Sense1
STOP,ComputeCosine,Pride3_Sense1,176350368774914,Pomerania,Pride3_Sense1
QUEUE,Tokenize2,Sense2,176350458347127,Pomerania,Pride3_Sense2
START,Tokenize2,Sense2,176350458429090,Pomerania,Pride3_Sense2
QUEUE,Tokenize1,Pride3,176350458480913,Pomerania,Pride3_Sense2
START,Tokenize1,Pride3,176350458637524,Pomerania,Pride3_Sense2
QUEUE,Collect2,Sense2,176350464162607,Pomerania,Pride3_Sense2
STOP,Tokenize2,Sense2,176350464229633,Pomerania,Pride3_Sense2
START,Collect2,Sense2,176350464243969,Pomerania,Pride3_Sense2
QUEUE,Collect1,Pride3,176350464463942,Pomerania,Pride3_Sense2
START,Collect1,Pride3,176350464511502,Pomerania,Pride3_Sense2
QUEUE,ComputeCosine,Pride3_Sense2,176350464623908,Pomerania,Pride3_Sense2
START,ComputeCosine,Pride3_Sense2,176350464672199,Pomerania,Pride3_Sense2
STOP,Collect2,Sense2,176350466236456,Pomerania,Pride3_Sense2
QUEUE,ComputeScalar2,Sense2,176350467463806,Pomerania,Pride3_Sense2
START,ComputeScalar2,Sense2,176350467836925,Pomerania,Pride3_Sense2
STOP,ComputeScalar2,Sense2,176350468337351,Pomerania,Pride3_Sense2
QUEUE,ComputeScalar3,Pride3_Sense2,176350468384701,Pomerania,Pride3_Sense2
START,ComputeScalar3,Pride3_Sense2,176350468437018,Pomerania,Pride3_Sense2
STOP,Tokenize1,Pride3,176350470572171,Pomerania,Pride3_Sense2
STOP,Collect1,Pride3,176350473109374,Pomerania,Pride3_Sense2
QUEUE,ComputeScalar1,Pride3,176350475541948,Pomerania,Pride3_Sense2
START,ComputeScalar1,Pride3,176350475977345,Pomerania,Pride3_Sense2
STOP,ComputeScalar1,Pride3,176350477056437,Pomerania,Pride3_Sense2
STOP,ComputeCosine,Pride3_Sense2,176350477077340,Pomerania,Pride3_Sense2
STOP,ComputeScalar3,Pride3_Sense2,176350477040000,Pomerania,Pride3_Sense2
QUEUE,Tokenize2,Sense3,176350752329467,Pomerania,Pride3_Sense3
QUEUE,Tokenize1,Pride3,176350752329598,Pomerania,Pride3_Sense3
START,Tokenize2,Sense3,176350752433117,Pomerania,Pride3_Sense3
START,Tokenize1,Pride3,176350752541189,Pomerania,Pride3_Sense3
QUEUE,Collect1,Pride3,176350755554637,Pomerania,Pride3_Sense3
START,Collect1,Pride3,176350755622736,Pomerania,Pride3_Sense3
QUEUE,Collect2,Sense3,176350758785632,Pomerania,Pride3_Sense3
START,Collect2,Sense3,176350758878851,Pomerania,Pride3_Sense3
QUEUE,ComputeCosine,Pride3_Sense3,176350758974849,Pomerania,Pride3_Sense3
START,ComputeCosine,Pride3_Sense3,176350759418976,Pomerania,Pride3_Sense3
STOP,Collect1,Pride3,176350762894256,Pomerania,Pride3_Sense3
STOP,Tokenize1,Pride3,176350762970292,Pomerania,Pride3_Sense3
QUEUE,ComputeScalar1,Pride3,176350764742098,Pomerania,Pride3_Sense3
QUEUE,ComputeScalar3,Pride3_Sense3,176350764860241,Pomerania,Pride3_Sense3
START,ComputeScalar1,Pride3,176350764872319,Pomerania,Pride3_Sense3
START,ComputeScalar3,Pride3_Sense3,176350764913621,Pomerania,Pride3_Sense3
STOP,ComputeScalar1,Pride3,176350766193454,Pomerania,Pride3_Sense3
